player_id,first_name,last_name,name,date_of_birth,position,foot,height_in_cm,contract_expiration_date,agent_name,country_of_birth,country_of_citizenship
201040,Marco,Benassi,Marco Benassi,1994-09-08,Midfield,right,184.0,2024-06-30,Romano Eleven SAS,Italy,Italy
201135,Leon,Guwara,Leon Guwara,1996-06-28,Defender,left,185.0,2023-06-30,SEG,Germany,The Gambia
201139,Kristoffer,Larsen,Kristoffer Larsen,1992-01-19,Attack,right,183.0,2024-12-31,KK Management,Norway,Norway
201248,Mickaël,Tirpan,Mickaël Tirpan,1993-10-23,Defender,right,177.0,2026-06-30,Quadrans,Belgium,Türkiye
201284,Yuriy,Batyushyn,Yuriy Batyushyn,1992-12-07,Midfield,right,180.0,2023-12-31,Igor Shutov,Ukraine,Ukraine
201311,Isaac,Kiese Thelin,Isaac Kiese Thelin,1992-06-24,Attack,right,189.0,2025-12-31,Wesport Football,Sweden,Sweden
201427,Kasper,Enghardt,Kasper Enghardt,1992-05-27,Defender,left,186.0,2024-06-30,NINE Group ,Denmark,Denmark
201455,Mathias,Barthel,Mathias Barthel,1993-05-30,Attack,nan,178.0,,nan,nan,Denmark
201497,Nicolaj,Thomsen,Nicolaj Thomsen,1993-05-08,Midfield,right,180.0,2024-06-30,nan,Denmark,Denmark
201553,Ashley,Smith-Brown,Ashley Smith-Brown,1996-03-31,Defender,both,177.0,,nan,England,England
201570,George,Glendon,George Glendon,1995-05-03,Midfield,right,177.0,2024-06-30,nan,England,England
201574,Angus,Gunn,Angus Gunn,1996-01-22,Goalkeeper,right,196.0,2025-06-30,Triple S Sports,England,Scotland
201576,Jordy,Hiwula,Jordy Hiwula,1994-09-21,Attack,right,178.0,,MISM,England,England
201586,Greg,Leigh,Greg Leigh,1994-09-30,Defender,left,181.0,2024-06-30,Wasserman,England,Jamaica
201625,Igor,Gonchar,Igor Gonchar,1993-01-10,Defender,right,180.0,,nan,nan,nan
201628,Oleksiy,Maydanevych,Oleksiy Maydanevych,1991-07-18,Defender,right,181.0,2023-06-30,nan,UdSSR,Ukraine
201637,Henk,Bos,Henk Bos,1992-11-12,Midfield,right,172.0,,Soccer Vision ,Netherlands,Netherlands
201656,Lewis,Kinsella,Lewis Kinsella,1994-09-02,Defender,left,175.0,2024-06-30,Skillequal Ltd.,England,England
201668,Marko,Nunic,Marko Nunic,1993-03-16,Attack,right,188.0,,nan,Slovenia,Slovenia
201671,Igor,Perduta,Igor Perduta,1990-11-15,Defender,right,176.0,2026-12-31,Special1Agency,UdSSR,Ukraine
201696,Floriano,Vanzo,Floriano Vanzo,1994-04-28,Midfield,right,180.0,2023-06-30,Invicti Group ,Belgium,Belgium
201698,Joshua,Webb,Joshua Webb,1995-08-10,Defender,right,,2023-06-30,nan,England,England
201734,Mamadou,Kanoute,Mamadou Kanoute,1993-10-07,Attack,right,174.0,2023-06-30,nan,Senegal,Senegal
201737,Christopher,Jullien,Christopher Jullien,1993-03-22,Defender,right,196.0,2025-06-30,Classico,France,France
201861,Juan Carlos,Real,Juan Carlos Real,1991-03-15,Midfield,right,184.0,2023-06-30,nan,Spain,Spain
201994,Sonni,Nattestad,Sonni Nattestad,1994-08-05,Defender,left,197.0,2023-10-31,FSM,Faroe Islands,Faroe Islands
202035,Juan,Falcón,Juan Falcón,1989-02-24,Attack,right,180.0,,nan,Venezuela,Venezuela
202221,Diego,Bejarano,Diego Bejarano,1991-08-24,Defender,right,174.0,2023-12-31,E-Sport Business,Bolivia,Bolivia
202228,Milos,Veljkovic,Milos Veljkovic,1995-09-26,Defender,right,188.0,2025-06-30,LIAN Sports Group,Switzerland,Serbia
202245,Emre,Torun,Emre Torun,1993-06-02,Attack,left,188.0,,nan,Turkey,Turkey
202278,Flavien,Tait,Flavien Tait,1993-02-02,Midfield,right,176.0,2026-06-30,nan,France,France
202290,Stefano,Cerniglia,Stefano Cerniglia,1994-01-22,Midfield,right,180.0,,nan,Italy,Italy
202318,Farid,Boulaya,Farid Boulaya,1993-02-25,Midfield,right,180.0,2024-06-30,nan,France,Algeria
202380,Ryan,Sanusi,Ryan Sanusi,1992-01-05,Midfield,right,181.0,2025-06-30,nan,Belgium,Belgium
202523,Anton,Sekret,Anton Sekret,1992-01-23,Attack,right,184.0,,nan,Russia,Russia
202570,Jakob,Bonde,Jakob Bonde,1993-12-29,Midfield,left,186.0,2027-06-30,Nordic Sky,Denmark,Denmark
202591,Benjamin,Henrichs,Benjamin Henrichs,1997-02-23,Defender,right,185.0,2028-06-30,CN Sports,Germany,Germany
202594,Alihan,Idikut,Alihan Idikut,1995-09-02,Defender,right,,,nan,Turkey,Turkey
202604,Sven,Köhler,Sven Köhler,1996-11-08,Midfield,right,185.0,2027-06-30,SBE Management AG,Germany,Germany
202622,Patrick,Bang Nielsen,Patrick Bang Nielsen,1988-10-10,Defender,left,182.0,,nan,nan,Denmark
202659,Andrejs,Ciganiks,Andrejs Ciganiks,1997-04-12,Midfield,both,173.0,2024-06-30,Avid Sports Group,Latvia,Latvia
202753,Oguz,Özcelik,Oguz Özcelik,,Attack,nan,,,nan,nan,Denmark
202788,Robin,Pröpper,Robin Pröpper,1993-09-23,Defender,right,190.0,,V4S,Netherlands,Netherlands
202793,Matthew,Steenvoorden,Matthew Steenvoorden,1993-01-09,Defender,right,188.0,2024-05-31,nan,Netherlands,Netherlands
202831,David,Henen,David Henen,1996-04-19,Attack,right,186.0,2025-12-31,nan,Belgium,Togo
202834,Luca,Zanotti,Luca Zanotti,1994-04-29,Goalkeeper,right,187.0,,nan,Italy,Italy
202836,Yaffa,Yusupha,Yaffa Yusupha,1996-12-31,Attack,left,183.0,,Good Sportmanagement,The Gambia,The Gambia
202838,Max,Reinthaler,Max Reinthaler,1995-03-22,Defender,right,193.0,2024-06-30,Players Factory,Italy,Italy
202840,Maksym,Drachenko,Maksym Drachenko,1990-01-28,Midfield,right,180.0,2023-12-31,nan,UdSSR,Ukraine
202886,Ruben,Loftus-Cheek,Ruben Loftus-Cheek,1996-01-23,Midfield,right,191.0,2027-06-30,CAA Stellar,England,England
202925,Bard,Finne,Bard Finne,1995-02-13,Attack,right,173.0,2025-06-30,goOn as,Norway,Norway
202945,Jim,Kellermann,Jim Kellermann,1994-12-11,Midfield,right,185.0,2024-06-30,nan,England,England
202973,Nicolò,Tonon,Nicolò Tonon,1993-09-29,Midfield,right,177.0,,nan,Italy,Italy
202977,Luca,Iotti,Luca Iotti,1995-11-09,Defender,left,,,nan,Italy,Italy
202979,Gennaro,Tutino,Gennaro Tutino,1996-08-20,Attack,right,177.0,2023-06-30,nan,Italy,Italy
202981,José,Artiles,José Artiles,1993-06-10,Midfield,right,169.0,2023-06-30,Emartsoccer,Spain,Spain
202984,Roque,Mesa,Roque Mesa,1989-06-07,Midfield,right,172.0,,CAA Stellar,Spain,Spain
203026,Danny,Ward,Danny Ward,1993-06-22,Goalkeeper,right,191.0,2025-06-30,CAA Stellar,Wales,Wales
203043,Pedro,Bigas,Pedro Bigas,1990-05-15,Defender,left,181.0,2025-06-30,nan,Spain,Spain
203054,Salvatore,Falso,Salvatore Falso,1994-04-11,Goalkeeper,right,185.0,,nan,Italy,Italy
203055,Marco,Iannascoli,Marco Iannascoli,1994-11-06,Midfield,right,179.0,,nan,Italy,Italy
203057,David,Mbodj Mbaye,David Mbodj Mbaye,1994-09-15,Defender,right,193.0,,nan,Senegal,Senegal
203074,Ivan,Petryak,Ivan Petryak,1994-03-13,Attack,right,171.0,2026-06-30,ProStar,Ukraine,Ukraine
203087,nan,William Amorim,William Amorim,1991-12-15,Attack,right,180.0,,nan,Brazil,Brazil
203108,Christian,Alfonso,Christian Alfonso,1989-05-02,Midfield,nan,177.0,,nan,Spain,Spain
203123,Haris,Tabakovic,Haris Tabakovic,1994-06-20,Attack,right,194.0,2027-06-30,nan,Switzerland,Bosnia-Herzegovina
203127,Conor,McGrandles,Conor McGrandles,1995-09-24,Midfield,right,183.0,2023-05-31,JM Sports,Scotland,Scotland
203136,nan,Yuri Mamute,Yuri Mamute,1995-05-07,Attack,right,180.0,,nan,Brazil,Brazil
203150,Ignacio,Jeraldino,Ignacio Jeraldino,1995-12-06,Attack,right,182.0,2023-06-30,Mundo Futuro Chile,Chile,Chile
203167,Dimitrios,Popovic,Dimitrios Popovic,1995-02-11,Attack,left,168.0,,nan,Germany,Greece
203173,Georgios,Strezos,Georgios Strezos,1995-07-06,Goalkeeper,right,184.0,2023-06-30,Rush & Guide,Greece,Greece
203178,Konstantinos,Vlachos,Konstantinos Vlachos,1995-02-06,Defender,right,185.0,2023-06-30,ACE Management,Greece,Greece
203199,Johnny,Hunt,Johnny Hunt,1990-08-23,Defender,left,180.0,,Ignite Soccer Agency,England,England
203309,Ethem,Pülgir,Ethem Pülgir,1993-04-02,Defender,right,187.0,2023-06-30,nan,Turkey,Turkey
203323,nan,Victor Andrade,Victor Andrade,1995-09-30,Attack,right,177.0,2023-12-31,nan,Brazil,Brazil
203324,Christophe,Vincent,Christophe Vincent,1992-11-08,Midfield,right,178.0,2025-06-30,Just 4 player Group,France,France
203329,Mathias,Bossaerts,Mathias Bossaerts,1996-07-10,Defender,right,184.0,,nan,Belgium,Belgium
203330,Tyler,Boyd,Tyler Boyd,1994-12-30,Attack,right,183.0,,Vlado Bozinoski,nan,nan
203342,Andy,Kawaya,Andy Kawaya,1996-08-23,Attack,left,174.0,2023-06-30,Aldagroup,Belgium,Belgium
203344,Jonathan,Kindermans,Jonathan Kindermans,1994-12-27,Midfield,right,178.0,,nan,Belgium,Belgium
203345,Romuald,Lacazette,Romuald Lacazette,1994-01-03,Midfield,right,175.0,,nan,France,France
203348,Chancel,Mbemba,Chancel Mbemba,1994-08-08,Defender,right,182.0,2025-06-30,nan,Zaire,DR Congo
203357,Ryan,Thomas,Ryan Thomas,1994-12-20,Midfield,right,174.0,2025-06-30,nan,New Zealand,New Zealand
203360,Bryan,Verboom,Bryan Verboom,1992-01-30,Defender,left,176.0,,Ediz Balkan,Belgium,Belgium
203361,Manuel,Arteaga,Manuel Arteaga,1994-06-17,Attack,left,182.0,2023-11-30,Agencia Secasports,Venezuela,Venezuela
203374,Alessio,Alessandro,Alessio Alessandro,1996-04-29,Midfield,right,178.0,2023-06-30,nan,Belgium,Belgium
203377,Lennert,Baerts,Lennert Baerts,1996-09-01,Goalkeeper,nan,,,nan,Belgium,Belgium
203378,Zakaria,Bakkali,Zakaria Bakkali,1996-01-26,Attack,right,170.0,,Marcel Veerman,Belgium,Belgium
203379,Kaan,Baysal,Kaan Baysal,1996-01-19,Midfield,both,176.0,2024-06-30,nan,Belgium,Turkey
203394,Andreas,Pereira,Andreas Pereira,1996-01-01,Midfield,right,178.0,2026-06-30,Bertolucci Sports,Belgium,Brazil
203405,Ross,Stewart,Ross Stewart,1995-04-16,Goalkeeper,right,191.0,,nan,Scotland,Scotland
203409,Nick,Van De Walle,Nick Van De Walle,1996-01-01,Midfield,right,174.0,,nan,Belgium,Belgium
203410,Lucas,Walbrecq,Lucas Walbrecq,1996-07-12,Attack,left,,2023-06-30,RSMANAGEMENT,Belgium,Belgium
203411,Jakob,Busk,Jakob Busk,1993-09-12,Goalkeeper,right,189.0,2025-06-30,nan,Denmark,Denmark
203412,Andreas,Cornelius,Andreas Cornelius,1993-03-16,Attack,left,193.0,2027-06-30,Players Promotion ,Denmark,Denmark
203414,Christoffer,Remmer,Christoffer Remmer,1993-01-16,Defender,right,182.0,2024-06-30,People In Sport,Denmark,Denmark
203415,Ömer,Arslan,Ömer Arslan,1993-07-15,Defender,right,185.0,,nan,Turkey,Turkey
203418,nan,Crespo Kamara,Crespo Kamara,1993-01-13,Attack,nan,180.0,,nan,Sierra Leone,Sierra Leone
203446,Rafael,Floro,Rafael Floro,1994-01-19,Defender,left,175.0,,KVD Player Agency,Portugal,Portugal
203460,Jack,Grealish,Jack Grealish,1995-09-10,Attack,right,180.0,2027-06-30,CAA Stellar,England,England
203464,Jamar,Loza,Jamar Loza,1994-05-10,Attack,nan,178.0,2023-05-31,nan,Jamaica,Jamaica
203470,Zana,Allée,Zana Allée,1994-03-01,Attack,right,164.0,,AJCConseils,Iraq,France
203496,Nabil,Fekir,Nabil Fekir,1993-07-18,Midfield,left,173.0,2026-06-30,TKA,France,France
203503,Romain,Habran,Romain Habran,1994-06-14,Attack,right,178.0,2024-06-30,nan,France,France
203504,Pierre-Yves,Hamel,Pierre-Yves Hamel,1994-02-03,Attack,right,189.0,2026-06-30,N.Agency,France,France
203507,Adrien,Hunou,Adrien Hunou,1994-01-19,Attack,right,179.0,2025-06-30,nan,France,France
203510,Yuriy,Kovalev,Yuriy Kovalev,1993-01-27,Midfield,right,174.0,2025-06-30,Aleksandr Perepechko,Belarus,Belarus
203516,Nuke,Mfulu,Nuke Mfulu,1994-03-20,Midfield,right,183.0,2026-06-30,InterStarDeporte,France,DR Congo
203517,Steven,Moreira,Steven Moreira,1994-08-13,Defender,right,180.0,2023-12-31,Sébastien Cagnet,France,France
203518,Christian,Ngando,Christian Ngando,1993-12-29,Attack,right,173.0,,nan,Cameroon,Cameroon
203522,Sébastien,Pennacchio,Sébastien Pennacchio,1983-02-01,Midfield,right,171.0,,nan,France,France
203532,Naby,Sarr,Naby Sarr,1993-08-13,Defender,left,198.0,2026-06-30,nan,France,Senegal
203539,Steeven,Willems,Steeven Willems,1990-08-31,Defender,left,184.0,,Agence 442,France,France
203540,Amos,Youga,Amos Youga,1992-12-08,Midfield,right,186.0,2026-06-30,nan,France,Central African Republic
203558,Hervé,Matthys,Hervé Matthys,1996-01-19,Defender,left,186.0,2024-06-30,Key United,Belgium,Belgium
203608,Milos,Deletic,Milos Deletic,1993-10-14,Attack,left,179.0,2026-06-30,nan,Yugoslavia (Republic),Serbia
203617,Rodri,Tarín,Rodri Tarín,1996-07-05,Defender,right,183.0,2025-06-30,InterStarDeporte,Spain,Spain
203618,nan,Ricardo Alves,Ricardo Alves,1993-03-25,Midfield,left,184.0,2025-06-30,nan,Portugal,Portugal
203638,Nestoras,Gekas,Nestoras Gekas,1995-03-07,Goalkeeper,both,185.0,2023-06-30,nan,Greece,Greece
203647,Nikolaos,Milios,Nikolaos Milios,1995-08-01,Attack,left,180.0,2023-06-30,nan,nan,Greece
203654,nan,Tozé,Tozé,1993-01-14,Midfield,right,174.0,2023-06-30,D20 Sports,Portugal,Portugal
203655,nan,Cafú,Cafú,1993-02-26,Midfield,right,185.0,2026-06-30,Wasserman,Portugal,Portugal
203716,Adrián,Colombino,Adrián Colombino,1993-10-12,Midfield,right,177.0,2024-12-31,Scoutfutbol,Uruguay,Uruguay
203746,Ruben,Aguilar,Ruben Aguilar,1993-04-26,Defender,right,172.0,2026-06-30,One Team Football ,France,France
203748,Maxence,Chapuis,Maxence Chapuis,1994-05-09,Defender,right,186.0,,nan,France,France
203749,Kamel,Chergui,Kamel Chergui,1993-04-16,Attack,left,179.0,,nan,France,France
203761,Vital,Nsimba,Vital Nsimba,1993-07-08,Defender,left,169.0,2024-06-30,2SAgency,Angola,DR Congo
203764,Pierre-Yves,Polomat,Pierre-Yves Polomat,1993-12-27,Defender,left,183.0,,nan,Martinique,Martinique
203773,Melker,Hallberg,Melker Hallberg,1995-10-20,Midfield,right,180.0,2023-05-31,Wasserman,nan,nan
203778,Iván,López,Iván López,1993-08-23,Defender,right,175.0,,Wasserman,Spain,Spain
203784,Dominic,Samuel,Dominic Samuel,1994-04-01,Attack,right,182.0,,CAA Base Ltd,nan,nan
203841,Denys,Arendaruk,Denys Arendaruk,1996-04-16,Attack,right,182.0,,Visian Group,Ukraine,Ukraine
203842,Viktor,Kovalenko,Viktor Kovalenko,1996-02-14,Midfield,right,182.0,2025-06-30,ProStar,Ukraine,Ukraine
203851,Yevgen,Troyanovskyi,Yevgen Troyanovskyi,1993-07-02,Midfield,left,176.0,,nan,Ukraine,Ukraine
203853,Oleksandr,Zinchenko,Oleksandr Zinchenko,1996-12-15,Defender,left,175.0,2026-06-30,UniqueFA,Ukraine,Ukraine
203854,Andriy,Boryachuk,Andriy Boryachuk,1996-04-23,Attack,right,176.0,2026-06-30,ProStar,Ukraine,Ukraine
203855,Igor,Kyryukhantsev,Igor Kyryukhantsev,1996-01-29,Defender,right,170.0,2025-06-30,ProStar,Ukraine,Ukraine
203856,Ivan,Lobay,Ivan Lobay,1996-05-21,Defender,right,183.0,,nan,Ukraine,Ukraine
203869,Alex,Samuel,Alex Samuel,1995-09-20,Attack,right,183.0,2025-05-31,CAA Base Ltd,Wales,Wales
203895,Nicolas,Bürgy,Nicolas Bürgy,1995-08-07,Defender,right,185.0,2025-06-30,CAA Stellar,Switzerland,Switzerland
203899,Stijn,Derkx,Stijn Derkx,1995-02-03,Attack,right,182.0,,nan,Netherlands,Netherlands
203907,Kai,Huisman,Kai Huisman,1995-03-27,Attack,right,177.0,,nan,Netherlands,Netherlands
203914,Jeroen,Lumu,Jeroen Lumu,1995-05-27,Midfield,left,180.0,2023-06-30,nan,Netherlands,Netherlands
203938,Branco,van den Boomen,Branco van den Boomen,1995-07-21,Midfield,right,188.0,2027-06-30,Forza Sports Group,Netherlands,Netherlands
203939,Robin,van der Meer,Robin van der Meer,1995-02-21,Defender,left,196.0,,Key United,Netherlands,Netherlands
203958,Nick,Draper,Nick Draper,1993-12-10,Goalkeeper,nan,,,nan,England,England
203961,Glenn,Bijl,Glenn Bijl,1995-07-13,Defender,right,179.0,2025-06-30,nan,Netherlands,Netherlands
203966,Andreas,Karo,Andreas Karo,1996-09-09,Defender,right,190.0,2025-06-30,LEFT Sports,Cyprus,Cyprus
203970,Charalampos,Kyriakou,Charalampos Kyriakou,1995-02-09,Midfield,right,181.0,2025-05-31,TOP Agency,Cyprus,Cyprus
203981,Jean-Pierre,Rhyner,Jean-Pierre Rhyner,1996-03-16,Defender,left,188.0,2023-06-30,Sportfront Global,Switzerland,Peru
203986,Erten,Ersu,Erten Ersu,1994-04-21,Goalkeeper,right,195.0,2024-06-30,Football+ CM,Turkey,Turkey
204023,nan,Hassan,Hassan,1989-01-20,Midfield,right,179.0,,nan,Nigeria,Nigeria
204040,Alexandru,Vlad,Alexandru Vlad,1989-12-06,Defender,left,174.0,2023-06-30,CID Marinescu,Romania,Romania
204045,Beka,Vachiberadze,Beka Vachiberadze,1996-03-05,Midfield,left,171.0,,nan,Georgia,Georgia
204047,Matus,Bero,Matus Bero,1995-09-06,Midfield,right,181.0,2026-06-30,Stars & Friends,Slovakia,Slovakia
204049,Endri,Cekici,Endri Cekici,1996-11-23,Midfield,both,178.0,,RBSA GROUP,Albania,Albania
204069,Milan,Skriniar,Milan Skriniar,1995-02-11,Defender,right,188.0,2025-06-30,nan,Slovakia,Slovakia
204070,Paolo,Sokoli,Paolo Sokoli,1995-03-29,Defender,nan,,,nan,Albania,Albania
204072,Henrique,Silva,Henrique Silva,1994-04-25,Defender,left,173.0,,Carlos Leite,Brazil,Brazil
204073,Tom,Syku,Tom Syku,1995-09-21,Defender,right,187.0,2024-06-30,nan,Albania,Albania
204097,Juanan,Entrena,Juanan Entrena,1996-05-19,Attack,left,183.0,2023-06-30,Asmantra Sports,Spain,Spain
204102,Xavi,Quintillà,Xavi Quintillà,1996-08-23,Defender,left,177.0,2024-06-30,Wasserman,Spain,Spain
204103,Adama,Traoré,Adama Traoré,1996-01-25,Attack,right,178.0,2025-06-30,Gestifute,Spain,Spain
204111,Eden,Shamir,Eden Shamir,1995-06-25,Midfield,right,185.0,2025-06-30,nan,Israel,Israel
204114,Scott,Harrison,Scott Harrison,1993-09-03,Defender,right,188.0,,nan,England,England
204116,Ramzi,Safuri,Ramzi Safuri,1995-10-21,Midfield,right,183.0,2025-06-30,nan,Israel,Israel
204136,Jacob,Dehn,Jacob Dehn,1995-08-04,Defender,nan,186.0,,nan,nan,Denmark
204138,Emil Peter,Jörgensen,Emil Peter Jörgensen,1995-11-14,Defender,right,185.0,,nan,nan,Denmark
204139,Morten,Knudsen,Morten Knudsen,1995-04-28,Midfield,right,,2023-06-30,NSM ,nan,Denmark
204141,Jakob,Blaabjerg,Jakob Blaabjerg,1995-01-11,Defender,left,180.0,,nan,nan,Denmark
204142,Marcus,Solberg,Marcus Solberg,1995-02-17,Attack,right,185.0,,nan,Denmark,Denmark
204143,Viktor,Ahlmann,Viktor Ahlmann,1995-01-03,Attack,nan,178.0,,nan,Denmark,Denmark
204144,Alexander,Nybo,Alexander Nybo,1995-04-12,Goalkeeper,right,188.0,,MVP Denmark,Denmark,Denmark
204145,Anders,Thomsen,Anders Thomsen,1995-07-29,Midfield,nan,185.0,,nan,nan,Denmark
204152,Aybars,Garhan,Aybars Garhan,1991-05-17,Attack,right,185.0,2024-06-30,nan,Turkey,Turkey
204155,Ákos,Kecskés,Ákos Kecskés,1996-01-04,Defender,right,190.0,2026-06-30,ROGON,Hungary,Hungary
204176,Taylan,Antalyalı,Taylan Antalyalı,1995-01-08,Midfield,right,180.0,2025-06-30,GPA Turkey,Türkiye,Türkiye
204178,Ibrahim Serdar,Aydin,Ibrahim Serdar Aydin,1996-07-19,Midfield,right,180.0,2024-06-30,nan,Turkey,Turkey
204180,Atabey,Cicek,Atabey Cicek,1995-07-24,Attack,right,188.0,2024-06-30,MEK Football,Turkey,Turkey
204189,Okan,Kocuk,Okan Kocuk,1995-07-27,Goalkeeper,right,187.0,2026-06-30,FutureBall,Türkiye,Türkiye
204195,Mayoro,N'Doye,Mayoro N'Doye,1991-12-18,Midfield,right,178.0,2024-06-30,nan,Senegal,Senegal
204198,Romain,Saïss,Romain Saïss,1990-03-26,Defender,left,188.0,2024-06-30,Klan Soccer FZCO,nan,nan
204201,Emre,Taşdemir,Emre Taşdemir,1995-08-08,Defender,left,176.0,2025-06-30,MAC Management,Türkiye,Türkiye
204294,Saman,Ghoddos,Saman Ghoddos,1993-09-06,Midfield,right,175.0,,nan,Sweden,Iran
204347,Larry,Azouni,Larry Azouni,1994-03-23,Midfield,right,176.0,2023-06-30,Alhadaaf Sports,France,Tunisia
204348,Dmytro,Bilonog,Dmytro Bilonog,1995-05-26,Attack,right,183.0,2023-06-30,nan,Ukraine,Ukraine
204354,Adam,Campbell,Adam Campbell,1995-01-01,Attack,right,169.0,2024-06-30,nan,England,England
204395,Vyacheslav,Lukhtanov,Vyacheslav Lukhtanov,1995-02-12,Defender,nan,190.0,,nan,Ukraine,Ukraine
204396,Stanislav-Nuri,Malysh,Stanislav-Nuri Malysh,1995-01-15,Defender,right,186.0,2026-06-30,Ievgen Zinchenko,Ukraine,Ukraine
204404,Mahmut,Özen,Mahmut Özen,1988-09-01,Defender,right,178.0,,nan,Turkey,Sweden
204406,Artem,Radchenko,Artem Radchenko,1995-01-02,Attack,right,175.0,2023-12-31,nan,Ukraine,Ukraine
204453,nan,Brito,Brito,1987-11-16,Attack,right,178.0,2023-06-30,nan,Portugal,Cape Verde
204487,Guga,Palavandishvili,Guga Palavandishvili,1993-08-14,Midfield,nan,168.0,,nan,Georgia,Georgia
204560,Miha,Goropevsek,Miha Goropevsek,1991-03-12,Defender,both,194.0,2023-05-31,ProStar,Jugoslawien (SFR),Slovenia
204585,Joseph,Lopy,Joseph Lopy,1992-03-15,Midfield,right,181.0,2025-06-30,FS Management,Senegal,Senegal
204642,Mite,Cikarski,Mite Cikarski,1993-01-06,Defender,left,175.0,,GOLDENGOALMNE,Macedonia,North Macedonia
204659,Isnik,Alimi,Isnik Alimi,1994-02-02,Midfield,left,186.0,2023-06-30,ARGENTUM SPORT,Macedonia,Albania
204779,Yves-Marie,Kerjean,Yves-Marie Kerjean,1994-04-15,Defender,right,185.0,,nan,France,France
204987,Dor,Peretz,Dor Peretz,1995-05-17,Midfield,right,185.0,2025-06-30,nan,Israel,Israel
205004,Jorrit,Hendrix,Jorrit Hendrix,1995-02-06,Midfield,left,181.0,,Muy Manero,nan,nan
205006,Rick,Karsdorp,Rick Karsdorp,1995-02-11,Defender,right,184.0,2025-06-30,SEG,Netherlands,Netherlands
205018,Rodney,Geerlinks,Rodney Geerlinks,1995-02-27,Goalkeeper,right,180.0,,nan,nan,Netherlands
205022,nan,Rafinha,Rafinha,1992-04-30,Midfield,both,166.0,2023-06-30,nan,Portugal,Portugal
205023,Rai,Vloet,Rai Vloet,1995-05-08,Midfield,right,188.0,,nan,Netherlands,Netherlands
205054,Norbert,Gyömbér,Norbert Gyömbér,1992-07-03,Defender,right,189.0,,BSM,CSSR,Slovakia
205116,nan,Talocha,Talocha,1989-08-30,Defender,left,180.0,2026-06-30,Team of Future,Portugal,Portugal
205128,Mattijs,Branderhorst,Mattijs Branderhorst,1993-12-31,Goalkeeper,right,192.0,2025-06-30,nan,Netherlands,Netherlands
205179,nan,Jádson,Jádson,1993-08-30,Midfield,right,171.0,2023-11-30,MFD Sports,Brazil,Brazil
205227,Mattias,Käit,Mattias Käit,1998-06-29,Midfield,right,187.0,2024-06-30,nan,Estonia,Estonia
205276,Pol,Llonch,Pol Llonch,1992-10-07,Midfield,right,170.0,2025-06-30,MRH Football Agency,Spain,Spain
205307,Lucas,Hägg Johansson,Lucas Hägg Johansson,1994-07-11,Goalkeeper,right,189.0,2023-06-30,Nima Modyr,nan,Sweden
205325,Ryan,McLaughlin,Ryan McLaughlin,1994-09-30,Defender,right,179.0,,nan,Northern Ireland,Northern Ireland
205393,Jeffrey,Assoumin,Jeffrey Assoumin,1993-02-05,Defender,right,173.0,2024-06-30,nan,France,France
205398,Alexandre,Cropanese,Alexandre Cropanese,1993-10-18,Midfield,right,171.0,,TMSports,France,France
205402,Vincent,Di Stefano,Vincent Di Stefano,1993-03-04,Defender,left,182.0,,nan,France,France
205415,Mohamed,Hamzaoui,Mohamed Hamzaoui,1993-03-06,Midfield,right,172.0,,nan,Morocco,Morocco
205465,Marc-Aurèle,Caillard,Marc-Aurèle Caillard,1994-05-12,Goalkeeper,right,192.0,2025-06-30,nan,France,France
205497,Tobias,Badila,Tobias Badila,1993-05-12,Defender,left,181.0,,nan,France,Congo
205503,Ibrahim,Amadou,Ibrahim Amadou,1993-04-06,Midfield,right,183.0,2024-12-31,Carrierefoot,Cameroon,France
205519,Karim,Coulibaly,Karim Coulibaly,1993-06-03,Attack,left,184.0,2023-06-30,Grégory Mardian,Senegal,France
205522,Diaguely,Dabo,Diaguely Dabo,1992-08-26,Midfield,right,189.0,,nan,France,France
205525,Maxence,Derrien,Maxence Derrien,1993-09-03,Defender,right,182.0,,nan,France,France
